[2023-08-29T03:27:34.571+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509
[2023-08-29T03:27:34.572+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings'
[2023-08-29T03:27:34.605+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509
[2023-08-29T03:27:34.606+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T03:27:33.248557+00:00/task_id=extract_listings'
[2023-08-29T03:27:34.659+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T03:27:33.248557+00:00 [queued]>
[2023-08-29T03:27:34.670+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T03:27:33.248557+00:00 [queued]>
[2023-08-29T03:27:34.671+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-08-29T03:27:34.692+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): extract_listings> on 2023-08-29 03:27:33.248557+00:00
[2023-08-29T03:27:34.699+0000] {standard_task_runner.py:57} INFO - Started process 671 to run task
[2023-08-29T03:27:34.704+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'Autotrader_ETL_DAG', 'extract_listings', 'manual__2023-08-29T03:27:33.248557+00:00', '--job-id', '29', '--raw', '--subdir', 'DAGS_FOLDER/autotrader_etl.py', '--cfg-path', '/tmp/tmp11qj3s6u']
[2023-08-29T03:27:34.708+0000] {standard_task_runner.py:85} INFO - Job 29: Subtask extract_listings
[2023-08-29T03:35:21.092+0000] {logging_mixin.py:151} INFO - page 504 succesfully scraped
[2023-08-29T03:35:21.987+0000] {logging_mixin.py:151} INFO - page 505 succesfully scraped
[2023-08-29T03:35:22.731+0000] {logging_mixin.py:151} INFO - page 506 succesfully scraped
[2023-08-29T03:35:23.977+0000] {logging_mixin.py:151} INFO - page 507 succesfully scraped
[2023-08-29T03:35:24.695+0000] {logging_mixin.py:151} INFO - page 508 succesfully scraped
[2023-08-29T03:35:25.353+0000] {logging_mixin.py:151} INFO - page 509 succesfully scraped
[2023-08-29T03:35:25.981+0000] {logging_mixin.py:151} INFO - page 510 succesfully scraped
[2023-08-29T03:35:26.992+0000] {logging_mixin.py:151} INFO - page 511 succesfully scraped
[2023-08-29T03:35:27.785+0000] {logging_mixin.py:151} INFO - page 512 succesfully scraped
[2023-08-29T03:35:28.519+0000] {logging_mixin.py:151} INFO - page 513 succesfully scraped
[2023-08-29T03:35:29.155+0000] {logging_mixin.py:151} INFO - page 514 succesfully scraped
[2023-08-29T03:35:30.100+0000] {logging_mixin.py:151} INFO - page 515 succesfully scraped
[2023-08-29T03:35:30.967+0000] {logging_mixin.py:151} INFO - page 516 succesfully scraped
[2023-08-29T03:35:31.663+0000] {logging_mixin.py:151} INFO - page 517 succesfully scraped
[2023-08-29T03:35:32.480+0000] {logging_mixin.py:151} INFO - page 518 succesfully scraped
[2023-08-29T03:35:33.998+0000] {logging_mixin.py:151} INFO - page 519 succesfully scraped
[2023-08-29T03:35:34.764+0000] {logging_mixin.py:151} INFO - page 520 succesfully scraped
[2023-08-29T03:35:35.690+0000] {logging_mixin.py:151} INFO - page 521 succesfully scraped
[2023-08-29T03:35:36.394+0000] {logging_mixin.py:151} INFO - page 522 succesfully scraped
[2023-08-29T03:35:37.282+0000] {logging_mixin.py:151} INFO - page 523 succesfully scraped
[2023-08-29T03:35:37.965+0000] {logging_mixin.py:151} INFO - page 524 succesfully scraped
[2023-08-29T03:35:39.013+0000] {logging_mixin.py:151} INFO - page 525 succesfully scraped
[2023-08-29T03:35:39.832+0000] {logging_mixin.py:151} INFO - page 526 succesfully scraped
[2023-08-29T03:35:40.720+0000] {logging_mixin.py:151} INFO - page 527 succesfully scraped
[2023-08-29T03:35:41.537+0000] {logging_mixin.py:151} INFO - page 528 succesfully scraped
[2023-08-29T03:35:42.192+0000] {logging_mixin.py:151} INFO - page 529 succesfully scraped
[2023-08-29T03:35:42.911+0000] {logging_mixin.py:151} INFO - page 530 succesfully scraped
[2023-08-29T03:35:44.010+0000] {logging_mixin.py:151} INFO - page 531 succesfully scraped
[2023-08-29T03:35:44.936+0000] {logging_mixin.py:151} INFO - page 532 succesfully scraped
[2023-08-29T03:35:45.933+0000] {logging_mixin.py:151} INFO - page 533 succesfully scraped
[2023-08-29T03:35:46.670+0000] {logging_mixin.py:151} INFO - page 534 succesfully scraped
[2023-08-29T03:35:47.830+0000] {logging_mixin.py:151} INFO - page 535 succesfully scraped
[2023-08-29T03:35:49.419+0000] {logging_mixin.py:151} INFO - page 536 succesfully scraped
[2023-08-29T03:35:51.414+0000] {logging_mixin.py:151} INFO - page 537 succesfully scraped
[2023-08-29T03:35:52.117+0000] {logging_mixin.py:151} INFO - page 538 succesfully scraped
[2023-08-29T03:35:53.117+0000] {logging_mixin.py:151} INFO - page 539 succesfully scraped
[2023-08-29T03:35:53.952+0000] {logging_mixin.py:151} INFO - page 540 succesfully scraped
[2023-08-29T03:35:54.883+0000] {logging_mixin.py:151} INFO - page 541 succesfully scraped
[2023-08-29T03:35:55.596+0000] {logging_mixin.py:151} INFO - page 542 succesfully scraped
[2023-08-29T03:35:56.530+0000] {logging_mixin.py:151} INFO - page 543 succesfully scraped
[2023-08-29T03:35:57.637+0000] {logging_mixin.py:151} INFO - page 544 succesfully scraped
[2023-08-29T03:35:58.467+0000] {logging_mixin.py:151} INFO - page 545 succesfully scraped
[2023-08-29T03:35:59.159+0000] {logging_mixin.py:151} INFO - page 546 succesfully scraped
[2023-08-29T03:35:59.958+0000] {logging_mixin.py:151} INFO - page 547 succesfully scraped
[2023-08-29T03:36:00.916+0000] {logging_mixin.py:151} INFO - page 548 succesfully scraped
[2023-08-29T03:36:01.722+0000] {logging_mixin.py:151} INFO - page 549 succesfully scraped
[2023-08-29T03:36:03.461+0000] {logging_mixin.py:151} INFO - page 550 succesfully scraped
[2023-08-29T03:36:04.375+0000] {logging_mixin.py:151} INFO - page 551 succesfully scraped
[2023-08-29T03:36:05.247+0000] {logging_mixin.py:151} INFO - page 552 succesfully scraped
[2023-08-29T03:36:05.887+0000] {logging_mixin.py:151} INFO - page 553 succesfully scraped
[2023-08-29T03:36:06.812+0000] {logging_mixin.py:151} INFO - page 554 succesfully scraped
[2023-08-29T03:36:07.476+0000] {logging_mixin.py:151} INFO - page 555 succesfully scraped
[2023-08-29T03:36:08.159+0000] {logging_mixin.py:151} INFO - page 556 succesfully scraped
[2023-08-29T03:36:08.812+0000] {logging_mixin.py:151} INFO - page 557 succesfully scraped
[2023-08-29T03:36:09.984+0000] {logging_mixin.py:151} INFO - page 558 succesfully scraped
[2023-08-29T03:36:10.725+0000] {logging_mixin.py:151} INFO - page 559 succesfully scraped
[2023-08-29T03:36:12.363+0000] {logging_mixin.py:151} INFO - page 560 succesfully scraped
[2023-08-29T03:36:13.577+0000] {logging_mixin.py:151} INFO - page 561 succesfully scraped
[2023-08-29T03:36:14.237+0000] {logging_mixin.py:151} INFO - page 562 succesfully scraped
[2023-08-29T03:36:15.326+0000] {logging_mixin.py:151} INFO - page 563 succesfully scraped
[2023-08-29T03:36:15.971+0000] {logging_mixin.py:151} INFO - page 564 succesfully scraped
[2023-08-29T03:36:16.975+0000] {logging_mixin.py:151} INFO - page 565 succesfully scraped
[2023-08-29T03:36:17.862+0000] {logging_mixin.py:151} INFO - page 566 succesfully scraped
[2023-08-29T03:36:18.960+0000] {logging_mixin.py:151} INFO - page 567 succesfully scraped
[2023-08-29T03:36:19.665+0000] {logging_mixin.py:151} INFO - page 568 succesfully scraped
[2023-08-29T03:36:21.654+0000] {logging_mixin.py:151} INFO - page 569 succesfully scraped
[2023-08-29T03:36:22.632+0000] {logging_mixin.py:151} INFO - page 570 succesfully scraped
[2023-08-29T03:36:23.474+0000] {logging_mixin.py:151} INFO - page 571 succesfully scraped
[2023-08-29T03:36:24.325+0000] {logging_mixin.py:151} INFO - page 572 succesfully scraped
[2023-08-29T03:36:24.951+0000] {logging_mixin.py:151} INFO - page 573 succesfully scraped
[2023-08-29T03:36:25.728+0000] {logging_mixin.py:151} INFO - page 574 succesfully scraped
[2023-08-29T03:36:26.743+0000] {logging_mixin.py:151} INFO - page 575 succesfully scraped
[2023-08-29T03:36:28.008+0000] {logging_mixin.py:151} INFO - page 576 succesfully scraped
[2023-08-29T03:36:28.716+0000] {logging_mixin.py:151} INFO - page 577 succesfully scraped
[2023-08-29T03:36:29.601+0000] {logging_mixin.py:151} INFO - page 578 succesfully scraped
[2023-08-29T03:36:30.839+0000] {logging_mixin.py:151} INFO - page 579 succesfully scraped
[2023-08-29T03:36:31.804+0000] {logging_mixin.py:151} INFO - page 580 succesfully scraped
[2023-08-29T03:36:32.775+0000] {logging_mixin.py:151} INFO - page 581 succesfully scraped
[2023-08-29T03:36:33.729+0000] {logging_mixin.py:151} INFO - page 582 succesfully scraped
[2023-08-29T03:36:34.863+0000] {logging_mixin.py:151} INFO - page 583 succesfully scraped
[2023-08-29T03:36:35.776+0000] {logging_mixin.py:151} INFO - page 584 succesfully scraped
[2023-08-29T03:36:36.497+0000] {logging_mixin.py:151} INFO - page 585 succesfully scraped
[2023-08-29T03:36:37.345+0000] {logging_mixin.py:151} INFO - page 586 succesfully scraped
[2023-08-29T03:36:38.406+0000] {logging_mixin.py:151} INFO - page 587 succesfully scraped
[2023-08-29T03:36:39.040+0000] {logging_mixin.py:151} INFO - page 588 succesfully scraped
[2023-08-29T03:36:39.882+0000] {logging_mixin.py:151} INFO - page 589 succesfully scraped
[2023-08-29T03:36:40.573+0000] {logging_mixin.py:151} INFO - page 590 succesfully scraped
[2023-08-29T03:36:41.617+0000] {logging_mixin.py:151} INFO - page 591 succesfully scraped
[2023-08-29T03:36:42.417+0000] {logging_mixin.py:151} INFO - page 592 succesfully scraped
[2023-08-29T03:36:43.321+0000] {logging_mixin.py:151} INFO - page 593 succesfully scraped
[2023-08-29T03:36:44.504+0000] {logging_mixin.py:151} INFO - page 594 succesfully scraped
[2023-08-29T03:36:45.170+0000] {logging_mixin.py:151} INFO - page 595 succesfully scraped
[2023-08-29T03:36:45.981+0000] {logging_mixin.py:151} INFO - page 596 succesfully scraped
[2023-08-29T03:36:46.691+0000] {logging_mixin.py:151} INFO - page 597 succesfully scraped
[2023-08-29T03:36:47.539+0000] {logging_mixin.py:151} INFO - page 598 succesfully scraped
[2023-08-29T03:36:48.166+0000] {logging_mixin.py:151} INFO - page 599 succesfully scraped
[2023-08-29T03:36:48.973+0000] {logging_mixin.py:151} INFO - page 600 succesfully scraped
[2023-08-29T03:36:50.022+0000] {logging_mixin.py:151} INFO - page 601 succesfully scraped
[2023-08-29T03:36:50.817+0000] {logging_mixin.py:151} INFO - page 602 succesfully scraped
[2023-08-29T03:36:51.808+0000] {logging_mixin.py:151} INFO - page 603 succesfully scraped
[2023-08-29T03:36:52.537+0000] {logging_mixin.py:151} INFO - page 604 succesfully scraped
[2023-08-29T03:36:53.383+0000] {logging_mixin.py:151} INFO - page 605 succesfully scraped
[2023-08-29T03:36:54.058+0000] {logging_mixin.py:151} INFO - page 606 succesfully scraped
[2023-08-29T03:36:54.839+0000] {logging_mixin.py:151} INFO - page 607 succesfully scraped
[2023-08-29T03:36:55.689+0000] {logging_mixin.py:151} INFO - page 608 succesfully scraped
[2023-08-29T03:36:56.791+0000] {logging_mixin.py:151} INFO - page 609 succesfully scraped
[2023-08-29T03:36:57.525+0000] {logging_mixin.py:151} INFO - page 610 succesfully scraped
[2023-08-29T03:36:58.068+0000] {logging_mixin.py:151} INFO - page 611 succesfully scraped
[2023-08-29T03:36:59.312+0000] {logging_mixin.py:151} INFO - page 612 succesfully scraped
[2023-08-29T03:37:00.171+0000] {logging_mixin.py:151} INFO - page 613 succesfully scraped
[2023-08-29T03:37:01.019+0000] {logging_mixin.py:151} INFO - page 614 succesfully scraped
[2023-08-29T03:37:02.465+0000] {logging_mixin.py:151} INFO - page 615 succesfully scraped
[2023-08-29T03:37:03.376+0000] {logging_mixin.py:151} INFO - page 616 succesfully scraped
[2023-08-29T03:37:04.546+0000] {logging_mixin.py:151} INFO - page 617 succesfully scraped
[2023-08-29T03:37:06.231+0000] {logging_mixin.py:151} INFO - page 618 succesfully scraped
[2023-08-29T03:37:06.958+0000] {logging_mixin.py:151} INFO - page 619 succesfully scraped
[2023-08-29T03:37:07.942+0000] {logging_mixin.py:151} INFO - page 620 succesfully scraped
[2023-08-29T03:37:08.639+0000] {logging_mixin.py:151} INFO - page 621 succesfully scraped
[2023-08-29T03:37:09.618+0000] {logging_mixin.py:151} INFO - page 622 succesfully scraped
[2023-08-29T03:37:11.126+0000] {logging_mixin.py:151} INFO - page 623 succesfully scraped
[2023-08-29T03:37:12.003+0000] {logging_mixin.py:151} INFO - page 624 succesfully scraped
[2023-08-29T03:37:12.743+0000] {logging_mixin.py:151} INFO - page 625 succesfully scraped
[2023-08-29T03:37:13.302+0000] {logging_mixin.py:151} INFO - page 626 succesfully scraped
[2023-08-29T03:37:14.401+0000] {logging_mixin.py:151} INFO - page 627 succesfully scraped
[2023-08-29T03:37:15.241+0000] {logging_mixin.py:151} INFO - page 628 succesfully scraped
[2023-08-29T03:37:16.294+0000] {logging_mixin.py:151} INFO - page 629 succesfully scraped
[2023-08-29T03:37:17.345+0000] {logging_mixin.py:151} INFO - page 630 succesfully scraped
[2023-08-29T03:37:18.116+0000] {logging_mixin.py:151} INFO - page 631 succesfully scraped
[2023-08-29T03:37:19.261+0000] {logging_mixin.py:151} INFO - page 632 succesfully scraped
[2023-08-29T03:37:19.875+0000] {logging_mixin.py:151} INFO - page 633 succesfully scraped
[2023-08-29T03:37:20.546+0000] {logging_mixin.py:151} INFO - page 634 succesfully scraped
[2023-08-29T03:37:21.466+0000] {logging_mixin.py:151} INFO - page 635 succesfully scraped
[2023-08-29T03:37:22.134+0000] {logging_mixin.py:151} INFO - page 636 succesfully scraped
[2023-08-29T03:37:22.935+0000] {logging_mixin.py:151} INFO - page 637 succesfully scraped
[2023-08-29T03:37:23.856+0000] {logging_mixin.py:151} INFO - page 638 succesfully scraped
[2023-08-29T03:37:24.559+0000] {logging_mixin.py:151} INFO - page 639 succesfully scraped
[2023-08-29T03:37:25.282+0000] {logging_mixin.py:151} INFO - page 640 succesfully scraped
[2023-08-29T03:37:25.981+0000] {logging_mixin.py:151} INFO - page 641 succesfully scraped
[2023-08-29T03:37:26.914+0000] {logging_mixin.py:151} INFO - page 642 succesfully scraped
[2023-08-29T03:37:27.734+0000] {logging_mixin.py:151} INFO - page 643 succesfully scraped
[2023-08-29T03:37:28.582+0000] {logging_mixin.py:151} INFO - page 644 succesfully scraped
[2023-08-29T03:37:29.379+0000] {logging_mixin.py:151} INFO - page 645 succesfully scraped
[2023-08-29T03:37:30.273+0000] {logging_mixin.py:151} INFO - page 646 succesfully scraped
[2023-08-29T03:37:30.954+0000] {logging_mixin.py:151} INFO - page 647 succesfully scraped
[2023-08-29T03:37:31.672+0000] {logging_mixin.py:151} INFO - page 648 succesfully scraped
[2023-08-29T03:37:32.719+0000] {logging_mixin.py:151} INFO - page 649 succesfully scraped
[2023-08-29T03:37:33.595+0000] {logging_mixin.py:151} INFO - page 650 succesfully scraped
[2023-08-29T03:37:34.900+0000] {logging_mixin.py:151} INFO - page 651 succesfully scraped
[2023-08-29T03:37:35.671+0000] {logging_mixin.py:151} INFO - page 652 succesfully scraped
[2023-08-29T03:37:36.550+0000] {logging_mixin.py:151} INFO - page 653 succesfully scraped
[2023-08-29T03:37:37.518+0000] {logging_mixin.py:151} INFO - page 654 succesfully scraped
[2023-08-29T03:37:38.151+0000] {logging_mixin.py:151} INFO - page 655 succesfully scraped
[2023-08-29T03:37:38.844+0000] {logging_mixin.py:151} INFO - page 656 succesfully scraped
[2023-08-29T03:37:39.638+0000] {logging_mixin.py:151} INFO - page 657 succesfully scraped
[2023-08-29T03:37:40.485+0000] {logging_mixin.py:151} INFO - page 658 succesfully scraped
[2023-08-29T03:37:41.202+0000] {logging_mixin.py:151} INFO - page 659 succesfully scraped
[2023-08-29T03:37:42.172+0000] {logging_mixin.py:151} INFO - page 660 succesfully scraped
[2023-08-29T03:37:42.883+0000] {logging_mixin.py:151} INFO - page 661 succesfully scraped
[2023-08-29T03:37:43.750+0000] {logging_mixin.py:151} INFO - page 662 succesfully scraped
[2023-08-29T03:37:44.679+0000] {logging_mixin.py:151} INFO - page 663 succesfully scraped
[2023-08-29T03:37:45.738+0000] {logging_mixin.py:151} INFO - page 664 succesfully scraped
[2023-08-29T03:37:46.823+0000] {logging_mixin.py:151} INFO - page 665 succesfully scraped
[2023-08-29T03:37:48.432+0000] {logging_mixin.py:151} INFO - page 666 succesfully scraped
[2023-08-29T03:37:49.152+0000] {logging_mixin.py:151} INFO - page 667 succesfully scraped
[2023-08-29T03:37:50.241+0000] {logging_mixin.py:151} INFO - page 668 succesfully scraped
[2023-08-29T03:37:51.107+0000] {logging_mixin.py:151} INFO - page 669 succesfully scraped
[2023-08-29T03:37:52.017+0000] {logging_mixin.py:151} INFO - page 670 succesfully scraped
[2023-08-29T03:37:53.461+0000] {logging_mixin.py:151} INFO - page 671 succesfully scraped
[2023-08-29T03:37:54.534+0000] {logging_mixin.py:151} INFO - page 672 succesfully scraped
[2023-08-29T03:37:55.273+0000] {logging_mixin.py:151} INFO - page 673 succesfully scraped
[2023-08-29T03:37:56.163+0000] {logging_mixin.py:151} INFO - page 674 succesfully scraped
[2023-08-29T03:37:56.991+0000] {logging_mixin.py:151} INFO - page 675 succesfully scraped
[2023-08-29T03:37:58.054+0000] {logging_mixin.py:151} INFO - page 676 succesfully scraped
[2023-08-29T03:37:58.887+0000] {logging_mixin.py:151} INFO - page 677 succesfully scraped
[2023-08-29T03:37:59.583+0000] {logging_mixin.py:151} INFO - page 678 succesfully scraped
[2023-08-29T03:38:00.430+0000] {logging_mixin.py:151} INFO - page 679 succesfully scraped
[2023-08-29T03:38:01.910+0000] {logging_mixin.py:151} INFO - page 680 succesfully scraped
[2023-08-29T03:38:02.828+0000] {logging_mixin.py:151} INFO - page 681 succesfully scraped
[2023-08-29T03:38:03.468+0000] {logging_mixin.py:151} INFO - page 682 succesfully scraped
[2023-08-29T03:38:04.293+0000] {logging_mixin.py:151} INFO - page 683 succesfully scraped
[2023-08-29T03:38:05.038+0000] {logging_mixin.py:151} INFO - page 684 succesfully scraped
[2023-08-29T03:38:05.776+0000] {logging_mixin.py:151} INFO - page 685 succesfully scraped
[2023-08-29T03:38:06.918+0000] {logging_mixin.py:151} INFO - page 686 succesfully scraped
[2023-08-29T03:38:08.492+0000] {logging_mixin.py:151} INFO - page 687 succesfully scraped
[2023-08-29T03:38:09.172+0000] {logging_mixin.py:151} INFO - page 688 succesfully scraped
[2023-08-29T03:38:10.156+0000] {logging_mixin.py:151} INFO - page 689 succesfully scraped
[2023-08-29T03:38:11.137+0000] {logging_mixin.py:151} INFO - page 690 succesfully scraped
[2023-08-29T03:38:11.944+0000] {logging_mixin.py:151} INFO - page 691 succesfully scraped
[2023-08-29T03:38:13.075+0000] {logging_mixin.py:151} INFO - page 692 succesfully scraped
[2023-08-29T03:38:14.167+0000] {logging_mixin.py:151} INFO - page 693 succesfully scraped
[2023-08-29T03:38:15.789+0000] {logging_mixin.py:151} INFO - page 694 succesfully scraped
[2023-08-29T03:38:16.505+0000] {logging_mixin.py:151} INFO - page 695 succesfully scraped
[2023-08-29T03:38:17.233+0000] {logging_mixin.py:151} INFO - page 696 succesfully scraped
[2023-08-29T03:38:17.977+0000] {logging_mixin.py:151} INFO - page 697 succesfully scraped
[2023-08-29T03:38:18.625+0000] {logging_mixin.py:151} INFO - page 698 succesfully scraped
[2023-08-29T03:38:19.759+0000] {logging_mixin.py:151} INFO - page 699 succesfully scraped
[2023-08-29T03:38:20.626+0000] {logging_mixin.py:151} INFO - page 700 succesfully scraped
[2023-08-29T03:38:21.732+0000] {logging_mixin.py:151} INFO - page 701 succesfully scraped
[2023-08-29T03:38:22.366+0000] {logging_mixin.py:151} INFO - page 702 succesfully scraped
[2023-08-29T03:38:23.299+0000] {logging_mixin.py:151} INFO - page 703 succesfully scraped
[2023-08-29T03:38:24.205+0000] {logging_mixin.py:151} INFO - page 704 succesfully scraped
[2023-08-29T03:38:24.972+0000] {logging_mixin.py:151} INFO - page 705 succesfully scraped
[2023-08-29T03:38:26.279+0000] {logging_mixin.py:151} INFO - page 706 succesfully scraped
[2023-08-29T03:38:27.250+0000] {logging_mixin.py:151} INFO - page 707 succesfully scraped
[2023-08-29T03:38:28.719+0000] {logging_mixin.py:151} INFO - page 708 succesfully scraped
[2023-08-29T03:38:29.507+0000] {logging_mixin.py:151} INFO - page 709 succesfully scraped
[2023-08-29T03:38:30.252+0000] {logging_mixin.py:151} INFO - page 710 succesfully scraped
[2023-08-29T03:38:31.037+0000] {logging_mixin.py:151} INFO - page 711 succesfully scraped
[2023-08-29T03:38:31.913+0000] {logging_mixin.py:151} INFO - page 712 succesfully scraped
[2023-08-29T03:38:32.609+0000] {logging_mixin.py:151} INFO - page 713 succesfully scraped
[2023-08-29T03:38:33.214+0000] {logging_mixin.py:151} INFO - page 714 succesfully scraped
[2023-08-29T03:38:34.162+0000] {logging_mixin.py:151} INFO - page 715 succesfully scraped
[2023-08-29T03:38:34.916+0000] {logging_mixin.py:151} INFO - page 716 succesfully scraped
[2023-08-29T03:38:35.662+0000] {logging_mixin.py:151} INFO - page 717 succesfully scraped
[2023-08-29T03:38:36.272+0000] {logging_mixin.py:151} INFO - page 718 succesfully scraped
[2023-08-29T03:38:37.209+0000] {logging_mixin.py:151} INFO - page 719 succesfully scraped
[2023-08-29T03:38:38.085+0000] {logging_mixin.py:151} INFO - page 720 succesfully scraped
[2023-08-29T03:38:39.118+0000] {logging_mixin.py:151} INFO - page 721 succesfully scraped
[2023-08-29T03:38:39.926+0000] {logging_mixin.py:151} INFO - page 722 succesfully scraped
[2023-08-29T03:38:40.971+0000] {logging_mixin.py:151} INFO - page 723 succesfully scraped
[2023-08-29T03:38:41.680+0000] {logging_mixin.py:151} INFO - page 724 succesfully scraped
[2023-08-29T03:38:43.306+0000] {logging_mixin.py:151} INFO - page 725 succesfully scraped
[2023-08-29T03:38:44.264+0000] {logging_mixin.py:151} INFO - page 726 succesfully scraped
[2023-08-29T03:38:45.349+0000] {logging_mixin.py:151} INFO - page 727 succesfully scraped
[2023-08-29T03:38:46.306+0000] {logging_mixin.py:151} INFO - page 728 succesfully scraped
[2023-08-29T03:38:47.420+0000] {logging_mixin.py:151} INFO - page 729 succesfully scraped
[2023-08-29T03:38:48.549+0000] {logging_mixin.py:151} INFO - page 730 succesfully scraped
[2023-08-29T03:38:49.662+0000] {logging_mixin.py:151} INFO - page 731 succesfully scraped
[2023-08-29T03:38:50.763+0000] {logging_mixin.py:151} INFO - page 732 succesfully scraped
[2023-08-29T03:38:51.412+0000] {logging_mixin.py:151} INFO - page 733 succesfully scraped
[2023-08-29T03:38:52.348+0000] {logging_mixin.py:151} INFO - page 734 succesfully scraped
[2023-08-29T03:38:53.348+0000] {logging_mixin.py:151} INFO - page 735 succesfully scraped
[2023-08-29T03:38:54.086+0000] {logging_mixin.py:151} INFO - page 736 succesfully scraped
[2023-08-29T03:38:54.848+0000] {logging_mixin.py:151} INFO - page 737 succesfully scraped
[2023-08-29T03:38:55.618+0000] {logging_mixin.py:151} INFO - page 738 succesfully scraped
[2023-08-29T03:38:56.358+0000] {logging_mixin.py:151} INFO - page 739 succesfully scraped
[2023-08-29T03:38:57.949+0000] {logging_mixin.py:151} INFO - page 740 succesfully scraped
[2023-08-29T03:38:58.694+0000] {logging_mixin.py:151} INFO - page 741 succesfully scraped
[2023-08-29T03:38:59.732+0000] {logging_mixin.py:151} INFO - page 742 succesfully scraped
[2023-08-29T03:39:00.375+0000] {logging_mixin.py:151} INFO - page 743 succesfully scraped
[2023-08-29T03:39:01.172+0000] {logging_mixin.py:151} INFO - page 744 succesfully scraped
[2023-08-29T03:39:02.275+0000] {logging_mixin.py:151} INFO - page 745 succesfully scraped
[2023-08-29T03:39:03.525+0000] {logging_mixin.py:151} INFO - page 746 succesfully scraped
[2023-08-29T03:39:04.548+0000] {logging_mixin.py:151} INFO - page 747 succesfully scraped
[2023-08-29T03:39:05.468+0000] {logging_mixin.py:151} INFO - page 748 succesfully scraped
[2023-08-29T03:39:06.151+0000] {logging_mixin.py:151} INFO - page 749 succesfully scraped
[2023-08-29T03:39:07.324+0000] {logging_mixin.py:151} INFO - page 750 succesfully scraped
[2023-08-29T03:39:08.143+0000] {logging_mixin.py:151} INFO - page 751 succesfully scraped
[2023-08-29T03:39:08.887+0000] {logging_mixin.py:151} INFO - page 752 succesfully scraped
[2023-08-29T03:39:09.671+0000] {logging_mixin.py:151} INFO - page 753 succesfully scraped
[2023-08-29T03:39:10.514+0000] {logging_mixin.py:151} INFO - page 754 succesfully scraped
[2023-08-29T03:39:11.551+0000] {logging_mixin.py:151} INFO - page 755 succesfully scraped
[2023-08-29T03:39:12.384+0000] {logging_mixin.py:151} INFO - page 756 succesfully scraped
[2023-08-29T03:39:13.825+0000] {logging_mixin.py:151} INFO - page 757 succesfully scraped
[2023-08-29T03:39:14.674+0000] {logging_mixin.py:151} INFO - page 758 succesfully scraped
[2023-08-29T03:39:15.904+0000] {logging_mixin.py:151} INFO - page 759 succesfully scraped
[2023-08-29T03:39:16.664+0000] {logging_mixin.py:151} INFO - page 760 succesfully scraped
[2023-08-29T03:39:17.749+0000] {logging_mixin.py:151} INFO - page 761 succesfully scraped
[2023-08-29T03:39:19.647+0000] {logging_mixin.py:151} INFO - page 762 succesfully scraped
[2023-08-29T03:39:20.337+0000] {logging_mixin.py:151} INFO - page 763 succesfully scraped
[2023-08-29T03:39:21.274+0000] {logging_mixin.py:151} INFO - page 764 succesfully scraped
[2023-08-29T03:39:22.487+0000] {logging_mixin.py:151} INFO - page 765 succesfully scraped
[2023-08-29T03:39:23.380+0000] {logging_mixin.py:151} INFO - page 766 succesfully scraped
[2023-08-29T03:39:24.610+0000] {logging_mixin.py:151} INFO - page 767 succesfully scraped
[2023-08-29T03:39:25.736+0000] {logging_mixin.py:151} INFO - page 768 succesfully scraped
[2023-08-29T03:39:26.774+0000] {logging_mixin.py:151} INFO - page 769 succesfully scraped
[2023-08-29T03:39:27.645+0000] {logging_mixin.py:151} INFO - page 770 succesfully scraped
[2023-08-29T03:39:28.551+0000] {logging_mixin.py:151} INFO - page 771 succesfully scraped
[2023-08-29T03:39:29.833+0000] {logging_mixin.py:151} INFO - page 772 succesfully scraped
[2023-08-29T03:39:30.735+0000] {logging_mixin.py:151} INFO - page 773 succesfully scraped
[2023-08-29T03:39:31.882+0000] {logging_mixin.py:151} INFO - page 774 succesfully scraped
