[2023-08-29T02:45:07.667+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509
[2023-08-29T02:45:07.668+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings'
[2023-08-29T02:45:07.698+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509
[2023-08-29T02:45:07.699+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings'
[2023-08-29T02:45:07.737+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T02:45:05.823833+00:00 [queued]>
[2023-08-29T02:45:07.745+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T02:45:05.823833+00:00 [queued]>
[2023-08-29T02:45:07.745+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-08-29T02:45:07.757+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): extract_listings> on 2023-08-29 02:45:05.823833+00:00
[2023-08-29T02:45:07.762+0000] {standard_task_runner.py:57} INFO - Started process 247 to run task
[2023-08-29T02:45:07.764+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'Autotrader_ETL_DAG', 'extract_listings', 'manual__2023-08-29T02:45:05.823833+00:00', '--job-id', '27', '--raw', '--subdir', 'DAGS_FOLDER/autotrader_etl.py', '--cfg-path', '/tmp/tmp011mvbxh']
[2023-08-29T02:45:07.766+0000] {standard_task_runner.py:85} INFO - Job 27: Subtask extract_listings
[2023-08-29T02:53:15.041+0000] {logging_mixin.py:151} INFO - page 504 succesfully scraped
[2023-08-29T02:53:16.488+0000] {logging_mixin.py:151} INFO - page 505 succesfully scraped
[2023-08-29T02:53:17.623+0000] {logging_mixin.py:151} INFO - page 506 succesfully scraped
[2023-08-29T02:53:18.518+0000] {logging_mixin.py:151} INFO - page 507 succesfully scraped
[2023-08-29T02:53:19.606+0000] {logging_mixin.py:151} INFO - page 508 succesfully scraped
[2023-08-29T02:53:20.424+0000] {logging_mixin.py:151} INFO - page 509 succesfully scraped
[2023-08-29T02:53:21.132+0000] {logging_mixin.py:151} INFO - page 510 succesfully scraped
[2023-08-29T02:53:22.053+0000] {logging_mixin.py:151} INFO - page 511 succesfully scraped
[2023-08-29T02:53:22.853+0000] {logging_mixin.py:151} INFO - page 512 succesfully scraped
[2023-08-29T02:53:24.323+0000] {logging_mixin.py:151} INFO - page 513 succesfully scraped
[2023-08-29T02:53:24.982+0000] {logging_mixin.py:151} INFO - page 514 succesfully scraped
[2023-08-29T02:53:25.927+0000] {logging_mixin.py:151} INFO - page 515 succesfully scraped
[2023-08-29T02:53:26.542+0000] {logging_mixin.py:151} INFO - page 516 succesfully scraped
[2023-08-29T02:53:27.285+0000] {logging_mixin.py:151} INFO - page 517 succesfully scraped
[2023-08-29T02:53:28.240+0000] {logging_mixin.py:151} INFO - page 518 succesfully scraped
[2023-08-29T02:53:28.916+0000] {logging_mixin.py:151} INFO - page 519 succesfully scraped
[2023-08-29T02:53:29.584+0000] {logging_mixin.py:151} INFO - page 520 succesfully scraped
[2023-08-29T02:53:30.295+0000] {logging_mixin.py:151} INFO - page 521 succesfully scraped
[2023-08-29T02:53:31.272+0000] {logging_mixin.py:151} INFO - page 522 succesfully scraped
[2023-08-29T02:53:32.286+0000] {logging_mixin.py:151} INFO - page 523 succesfully scraped
[2023-08-29T02:53:33.173+0000] {logging_mixin.py:151} INFO - page 524 succesfully scraped
[2023-08-29T02:53:34.152+0000] {logging_mixin.py:151} INFO - page 525 succesfully scraped
[2023-08-29T02:53:35.479+0000] {logging_mixin.py:151} INFO - page 526 succesfully scraped
[2023-08-29T02:53:36.352+0000] {logging_mixin.py:151} INFO - page 527 succesfully scraped
[2023-08-29T02:53:37.089+0000] {logging_mixin.py:151} INFO - page 528 succesfully scraped
[2023-08-29T02:53:38.123+0000] {logging_mixin.py:151} INFO - page 529 succesfully scraped
[2023-08-29T02:53:39.164+0000] {logging_mixin.py:151} INFO - page 530 succesfully scraped
[2023-08-29T02:53:40.009+0000] {logging_mixin.py:151} INFO - page 531 succesfully scraped
[2023-08-29T02:53:40.618+0000] {logging_mixin.py:151} INFO - page 532 succesfully scraped
[2023-08-29T02:53:41.475+0000] {logging_mixin.py:151} INFO - page 533 succesfully scraped
[2023-08-29T02:53:42.133+0000] {logging_mixin.py:151} INFO - page 534 succesfully scraped
[2023-08-29T02:53:43.134+0000] {logging_mixin.py:151} INFO - page 535 succesfully scraped
[2023-08-29T02:53:44.442+0000] {logging_mixin.py:151} INFO - page 536 succesfully scraped
[2023-08-29T02:53:45.429+0000] {logging_mixin.py:151} INFO - page 537 succesfully scraped
[2023-08-29T02:53:46.128+0000] {logging_mixin.py:151} INFO - page 538 succesfully scraped
[2023-08-29T02:53:47.117+0000] {logging_mixin.py:151} INFO - page 539 succesfully scraped
[2023-08-29T02:53:47.965+0000] {logging_mixin.py:151} INFO - page 540 succesfully scraped
[2023-08-29T02:53:49.626+0000] {logging_mixin.py:151} INFO - page 541 succesfully scraped
[2023-08-29T02:53:50.456+0000] {logging_mixin.py:151} INFO - page 542 succesfully scraped
[2023-08-29T02:53:51.129+0000] {logging_mixin.py:151} INFO - page 543 succesfully scraped
[2023-08-29T02:53:51.986+0000] {logging_mixin.py:151} INFO - page 544 succesfully scraped
[2023-08-29T02:53:52.804+0000] {logging_mixin.py:151} INFO - page 545 succesfully scraped
[2023-08-29T02:53:53.598+0000] {logging_mixin.py:151} INFO - page 546 succesfully scraped
[2023-08-29T02:53:54.594+0000] {logging_mixin.py:151} INFO - page 547 succesfully scraped
[2023-08-29T02:53:56.183+0000] {logging_mixin.py:151} INFO - page 548 succesfully scraped
[2023-08-29T02:53:56.821+0000] {logging_mixin.py:151} INFO - page 549 succesfully scraped
[2023-08-29T02:53:57.617+0000] {logging_mixin.py:151} INFO - page 550 succesfully scraped
[2023-08-29T02:53:58.512+0000] {logging_mixin.py:151} INFO - page 551 succesfully scraped
[2023-08-29T02:54:00.267+0000] {logging_mixin.py:151} INFO - page 552 succesfully scraped
[2023-08-29T02:54:00.917+0000] {logging_mixin.py:151} INFO - page 553 succesfully scraped
[2023-08-29T02:54:01.537+0000] {logging_mixin.py:151} INFO - page 554 succesfully scraped
[2023-08-29T02:54:02.534+0000] {logging_mixin.py:151} INFO - page 555 succesfully scraped
[2023-08-29T02:54:03.911+0000] {logging_mixin.py:151} INFO - page 556 succesfully scraped
[2023-08-29T02:54:04.912+0000] {logging_mixin.py:151} INFO - page 557 succesfully scraped
[2023-08-29T02:54:05.598+0000] {logging_mixin.py:151} INFO - page 558 succesfully scraped
[2023-08-29T02:54:06.548+0000] {logging_mixin.py:151} INFO - page 559 succesfully scraped
[2023-08-29T02:54:07.230+0000] {logging_mixin.py:151} INFO - page 560 succesfully scraped
[2023-08-29T02:54:07.863+0000] {logging_mixin.py:151} INFO - page 561 succesfully scraped
[2023-08-29T02:54:08.678+0000] {logging_mixin.py:151} INFO - page 562 succesfully scraped
[2023-08-29T02:54:09.618+0000] {logging_mixin.py:151} INFO - page 563 succesfully scraped
[2023-08-29T02:54:10.891+0000] {logging_mixin.py:151} INFO - page 564 succesfully scraped
[2023-08-29T02:54:11.720+0000] {logging_mixin.py:151} INFO - page 565 succesfully scraped
[2023-08-29T02:54:12.569+0000] {logging_mixin.py:151} INFO - page 566 succesfully scraped
[2023-08-29T02:54:13.240+0000] {logging_mixin.py:151} INFO - page 567 succesfully scraped
[2023-08-29T02:54:14.202+0000] {logging_mixin.py:151} INFO - page 568 succesfully scraped
[2023-08-29T02:54:14.946+0000] {logging_mixin.py:151} INFO - page 569 succesfully scraped
[2023-08-29T02:54:15.907+0000] {logging_mixin.py:151} INFO - page 570 succesfully scraped
[2023-08-29T02:54:17.235+0000] {logging_mixin.py:151} INFO - page 571 succesfully scraped
[2023-08-29T02:54:18.388+0000] {logging_mixin.py:151} INFO - page 572 succesfully scraped
[2023-08-29T02:54:19.276+0000] {logging_mixin.py:151} INFO - page 573 succesfully scraped
[2023-08-29T02:54:19.938+0000] {logging_mixin.py:151} INFO - page 574 succesfully scraped
[2023-08-29T02:54:21.316+0000] {logging_mixin.py:151} INFO - page 575 succesfully scraped
[2023-08-29T02:54:22.048+0000] {logging_mixin.py:151} INFO - page 576 succesfully scraped
[2023-08-29T02:54:23.074+0000] {logging_mixin.py:151} INFO - page 577 succesfully scraped
[2023-08-29T02:54:23.915+0000] {logging_mixin.py:151} INFO - page 578 succesfully scraped
[2023-08-29T02:54:24.805+0000] {logging_mixin.py:151} INFO - page 579 succesfully scraped
[2023-08-29T02:54:25.489+0000] {logging_mixin.py:151} INFO - page 580 succesfully scraped
[2023-08-29T02:54:26.346+0000] {logging_mixin.py:151} INFO - page 581 succesfully scraped
[2023-08-29T02:54:27.061+0000] {logging_mixin.py:151} INFO - page 582 succesfully scraped
[2023-08-29T02:54:27.937+0000] {logging_mixin.py:151} INFO - page 583 succesfully scraped
[2023-08-29T02:54:29.446+0000] {logging_mixin.py:151} INFO - page 584 succesfully scraped
[2023-08-29T02:54:30.127+0000] {logging_mixin.py:151} INFO - page 585 succesfully scraped
[2023-08-29T02:54:31.848+0000] {logging_mixin.py:151} INFO - page 586 succesfully scraped
[2023-08-29T02:54:33.025+0000] {logging_mixin.py:151} INFO - page 587 succesfully scraped
[2023-08-29T02:54:34.359+0000] {logging_mixin.py:151} INFO - page 588 succesfully scraped
[2023-08-29T02:54:35.378+0000] {logging_mixin.py:151} INFO - page 589 succesfully scraped
[2023-08-29T02:54:36.177+0000] {logging_mixin.py:151} INFO - page 590 succesfully scraped
[2023-08-29T02:54:37.262+0000] {logging_mixin.py:151} INFO - page 591 succesfully scraped
[2023-08-29T02:54:38.178+0000] {logging_mixin.py:151} INFO - page 592 succesfully scraped
[2023-08-29T02:54:38.818+0000] {logging_mixin.py:151} INFO - page 593 succesfully scraped
[2023-08-29T02:54:39.765+0000] {logging_mixin.py:151} INFO - page 594 succesfully scraped
[2023-08-29T02:54:40.520+0000] {logging_mixin.py:151} INFO - page 595 succesfully scraped
[2023-08-29T02:54:41.227+0000] {logging_mixin.py:151} INFO - page 596 succesfully scraped
[2023-08-29T02:54:42.238+0000] {logging_mixin.py:151} INFO - page 597 succesfully scraped
[2023-08-29T02:54:43.415+0000] {logging_mixin.py:151} INFO - page 598 succesfully scraped
[2023-08-29T02:54:44.668+0000] {logging_mixin.py:151} INFO - page 599 succesfully scraped
[2023-08-29T02:54:45.326+0000] {logging_mixin.py:151} INFO - page 600 succesfully scraped
[2023-08-29T02:54:46.619+0000] {logging_mixin.py:151} INFO - page 601 succesfully scraped
[2023-08-29T02:54:47.643+0000] {logging_mixin.py:151} INFO - page 602 succesfully scraped
[2023-08-29T02:54:48.412+0000] {logging_mixin.py:151} INFO - page 603 succesfully scraped
[2023-08-29T02:54:50.071+0000] {logging_mixin.py:151} INFO - page 604 succesfully scraped
[2023-08-29T02:54:50.817+0000] {logging_mixin.py:151} INFO - page 605 succesfully scraped
[2023-08-29T02:54:52.130+0000] {logging_mixin.py:151} INFO - page 606 succesfully scraped
[2023-08-29T02:54:52.917+0000] {logging_mixin.py:151} INFO - page 607 succesfully scraped
[2023-08-29T02:54:53.643+0000] {logging_mixin.py:151} INFO - page 608 succesfully scraped
[2023-08-29T02:54:54.409+0000] {logging_mixin.py:151} INFO - page 609 succesfully scraped
[2023-08-29T02:54:55.166+0000] {logging_mixin.py:151} INFO - page 610 succesfully scraped
[2023-08-29T02:54:56.111+0000] {logging_mixin.py:151} INFO - page 611 succesfully scraped
[2023-08-29T02:54:56.928+0000] {logging_mixin.py:151} INFO - page 612 succesfully scraped
[2023-08-29T02:54:57.988+0000] {logging_mixin.py:151} INFO - page 613 succesfully scraped
[2023-08-29T02:54:59.089+0000] {logging_mixin.py:151} INFO - page 614 succesfully scraped
[2023-08-29T02:55:00.145+0000] {logging_mixin.py:151} INFO - page 615 succesfully scraped
[2023-08-29T02:55:00.936+0000] {logging_mixin.py:151} INFO - page 616 succesfully scraped
[2023-08-29T02:55:01.884+0000] {logging_mixin.py:151} INFO - page 617 succesfully scraped
[2023-08-29T02:55:02.712+0000] {logging_mixin.py:151} INFO - page 618 succesfully scraped
[2023-08-29T02:55:03.620+0000] {logging_mixin.py:151} INFO - page 619 succesfully scraped
[2023-08-29T02:55:04.248+0000] {logging_mixin.py:151} INFO - page 620 succesfully scraped
[2023-08-29T02:55:05.278+0000] {logging_mixin.py:151} INFO - page 621 succesfully scraped
[2023-08-29T02:55:06.809+0000] {logging_mixin.py:151} INFO - page 622 succesfully scraped
[2023-08-29T02:55:07.483+0000] {logging_mixin.py:151} INFO - page 623 succesfully scraped
[2023-08-29T02:55:08.323+0000] {logging_mixin.py:151} INFO - page 624 succesfully scraped
[2023-08-29T02:55:09.118+0000] {logging_mixin.py:151} INFO - page 625 succesfully scraped
[2023-08-29T02:55:10.116+0000] {logging_mixin.py:151} INFO - page 626 succesfully scraped
[2023-08-29T02:55:11.369+0000] {logging_mixin.py:151} INFO - page 627 succesfully scraped
[2023-08-29T02:55:12.603+0000] {logging_mixin.py:151} INFO - page 628 succesfully scraped
[2023-08-29T02:55:13.511+0000] {logging_mixin.py:151} INFO - page 629 succesfully scraped
[2023-08-29T02:55:14.255+0000] {logging_mixin.py:151} INFO - page 630 succesfully scraped
[2023-08-29T02:55:15.091+0000] {logging_mixin.py:151} INFO - page 631 succesfully scraped
[2023-08-29T02:55:16.375+0000] {logging_mixin.py:151} INFO - page 632 succesfully scraped
[2023-08-29T02:55:17.211+0000] {logging_mixin.py:151} INFO - page 633 succesfully scraped
[2023-08-29T02:55:19.519+0000] {logging_mixin.py:151} INFO - page 634 succesfully scraped
[2023-08-29T02:55:20.359+0000] {logging_mixin.py:151} INFO - page 635 succesfully scraped
[2023-08-29T02:55:21.263+0000] {logging_mixin.py:151} INFO - page 636 succesfully scraped
[2023-08-29T02:55:22.306+0000] {logging_mixin.py:151} INFO - page 637 succesfully scraped
[2023-08-29T02:55:23.125+0000] {logging_mixin.py:151} INFO - page 638 succesfully scraped
[2023-08-29T02:55:24.033+0000] {logging_mixin.py:151} INFO - page 639 succesfully scraped
[2023-08-29T02:55:26.082+0000] {logging_mixin.py:151} INFO - page 640 succesfully scraped
[2023-08-29T02:55:27.117+0000] {logging_mixin.py:151} INFO - page 641 succesfully scraped
[2023-08-29T02:55:27.797+0000] {logging_mixin.py:151} INFO - page 642 succesfully scraped
[2023-08-29T02:55:28.680+0000] {logging_mixin.py:151} INFO - page 643 succesfully scraped
[2023-08-29T02:55:29.327+0000] {logging_mixin.py:151} INFO - page 644 succesfully scraped
[2023-08-29T02:55:30.002+0000] {logging_mixin.py:151} INFO - page 645 succesfully scraped
[2023-08-29T02:55:30.785+0000] {logging_mixin.py:151} INFO - page 646 succesfully scraped
[2023-08-29T02:55:31.746+0000] {logging_mixin.py:151} INFO - page 647 succesfully scraped
[2023-08-29T02:55:32.595+0000] {logging_mixin.py:151} INFO - page 648 succesfully scraped
[2023-08-29T02:55:33.255+0000] {logging_mixin.py:151} INFO - page 649 succesfully scraped
[2023-08-29T02:55:34.121+0000] {logging_mixin.py:151} INFO - page 650 succesfully scraped
[2023-08-29T02:55:35.045+0000] {logging_mixin.py:151} INFO - page 651 succesfully scraped
[2023-08-29T02:55:35.942+0000] {logging_mixin.py:151} INFO - page 652 succesfully scraped
[2023-08-29T02:55:36.926+0000] {logging_mixin.py:151} INFO - page 653 succesfully scraped
[2023-08-29T02:55:37.891+0000] {logging_mixin.py:151} INFO - page 654 succesfully scraped
[2023-08-29T02:55:38.620+0000] {logging_mixin.py:151} INFO - page 655 succesfully scraped
[2023-08-29T02:55:39.477+0000] {logging_mixin.py:151} INFO - page 656 succesfully scraped
[2023-08-29T02:55:40.134+0000] {logging_mixin.py:151} INFO - page 657 succesfully scraped
[2023-08-29T02:55:40.926+0000] {logging_mixin.py:151} INFO - page 658 succesfully scraped
[2023-08-29T02:55:41.888+0000] {logging_mixin.py:151} INFO - page 659 succesfully scraped
[2023-08-29T02:55:42.907+0000] {logging_mixin.py:151} INFO - page 660 succesfully scraped
[2023-08-29T02:55:43.633+0000] {logging_mixin.py:151} INFO - page 661 succesfully scraped
[2023-08-29T02:55:44.599+0000] {logging_mixin.py:151} INFO - page 662 succesfully scraped
[2023-08-29T02:55:45.492+0000] {logging_mixin.py:151} INFO - page 663 succesfully scraped
[2023-08-29T02:55:46.235+0000] {logging_mixin.py:151} INFO - page 664 succesfully scraped
[2023-08-29T02:55:47.863+0000] {logging_mixin.py:151} INFO - page 665 succesfully scraped
[2023-08-29T02:55:48.691+0000] {logging_mixin.py:151} INFO - page 666 succesfully scraped
[2023-08-29T02:55:49.832+0000] {logging_mixin.py:151} INFO - page 667 succesfully scraped
[2023-08-29T02:55:50.501+0000] {logging_mixin.py:151} INFO - page 668 succesfully scraped
[2023-08-29T02:55:51.207+0000] {logging_mixin.py:151} INFO - page 669 succesfully scraped
[2023-08-29T02:55:52.193+0000] {logging_mixin.py:151} INFO - page 670 succesfully scraped
[2023-08-29T02:55:52.842+0000] {logging_mixin.py:151} INFO - page 671 succesfully scraped
[2023-08-29T02:55:53.444+0000] {logging_mixin.py:151} INFO - page 672 succesfully scraped
[2023-08-29T02:55:54.358+0000] {logging_mixin.py:151} INFO - page 673 succesfully scraped
[2023-08-29T02:55:55.299+0000] {python.py:194} INFO - Done. Returned value was: 'NoneType' object has no attribute 'text'
[2023-08-29T02:55:55.308+0000] {xcom.py:661} ERROR - Object of type AttributeError is not JSON serializable. If you are using pickle instead of JSON for XCom, then you need to enable pickle support for XCom in your *** config or make sure to decorate your object with attr.
[2023-08-29T02:55:55.309+0000] {taskinstance.py:1943} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/json.py", line 91, in default
    return serialize(o)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/serialization/serde.py", line 178, in serialize
    raise TypeError(f"cannot serialize object of type {cls}")
TypeError: cannot serialize object of type <class 'AttributeError'>

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/session.py", line 74, in wrapper
    return func(*args, **kwargs)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/models/taskinstance.py", line 2485, in xcom_push
    XCom.set(
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/session.py", line 74, in wrapper
    return func(*args, **kwargs)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/models/xcom.py", line 244, in set
    value = cls.serialize_value(
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/models/xcom.py", line 659, in serialize_value
    return json.dumps(value, cls=XComEncoder).encode("UTF-8")
  File "/usr/local/lib/python3.8/json/__init__.py", line 234, in dumps
    return cls(
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/json.py", line 104, in encode
    return super().encode(o)
  File "/usr/local/lib/python3.8/json/encoder.py", line 199, in encode
    chunks = self.iterencode(o, _one_shot=True)
  File "/usr/local/lib/python3.8/json/encoder.py", line 257, in iterencode
    return _iterencode(o, 0)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/json.py", line 93, in default
    return super().default(o)
  File "/usr/local/lib/python3.8/json/encoder.py", line 179, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type AttributeError is not JSON serializable
[2023-08-29T02:55:55.328+0000] {taskinstance.py:1400} INFO - Marking task as UP_FOR_RETRY. dag_id=Autotrader_ETL_DAG, task_id=extract_listings, execution_date=20230829T024505, start_date=20230829T024507, end_date=20230829T025555
[2023-08-29T02:55:55.343+0000] {standard_task_runner.py:104} ERROR - Failed to execute job 27 for task extract_listings (Object of type AttributeError is not JSON serializable; 247)
[2023-08-29T02:55:55.377+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 1
[2023-08-29T02:55:55.401+0000] {taskinstance.py:2784} INFO - 0 downstream tasks scheduled from follow-on schedule check
