[2023-08-29T02:56:26.864+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509
[2023-08-29T02:56:26.865+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings'
[2023-08-29T02:56:26.891+0000] {logging_mixin.py:151} INFO - Changing /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509
[2023-08-29T02:56:26.892+0000] {logging_mixin.py:151} INFO - Failed to change /opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings permission to 509: [Errno 1] Operation not permitted: '/opt/***/logs/dag_id=Autotrader_ETL_DAG/run_id=manual__2023-08-29T02:45:05.823833+00:00/task_id=extract_listings'
[2023-08-29T02:56:26.921+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T02:45:05.823833+00:00 [queued]>
[2023-08-29T02:56:26.927+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Autotrader_ETL_DAG.extract_listings manual__2023-08-29T02:45:05.823833+00:00 [queued]>
[2023-08-29T02:56:26.927+0000] {taskinstance.py:1361} INFO - Starting attempt 2 of 2
[2023-08-29T02:56:26.940+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): extract_listings> on 2023-08-29 02:45:05.823833+00:00
[2023-08-29T02:56:26.946+0000] {standard_task_runner.py:57} INFO - Started process 364 to run task
[2023-08-29T02:56:26.948+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'Autotrader_ETL_DAG', 'extract_listings', 'manual__2023-08-29T02:45:05.823833+00:00', '--job-id', '28', '--raw', '--subdir', 'DAGS_FOLDER/autotrader_etl.py', '--cfg-path', '/tmp/tmpndoxdez5']
[2023-08-29T02:56:26.950+0000] {standard_task_runner.py:85} INFO - Job 28: Subtask extract_listings
[2023-08-29T03:03:26.265+0000] {logging_mixin.py:151} INFO - page 504 succesfully scraped
[2023-08-29T03:03:27.015+0000] {logging_mixin.py:151} INFO - page 505 succesfully scraped
[2023-08-29T03:03:27.757+0000] {logging_mixin.py:151} INFO - page 506 succesfully scraped
[2023-08-29T03:03:28.781+0000] {logging_mixin.py:151} INFO - page 507 succesfully scraped
[2023-08-29T03:03:29.634+0000] {logging_mixin.py:151} INFO - page 508 succesfully scraped
[2023-08-29T03:03:30.394+0000] {logging_mixin.py:151} INFO - page 509 succesfully scraped
[2023-08-29T03:03:31.156+0000] {logging_mixin.py:151} INFO - page 510 succesfully scraped
[2023-08-29T03:03:31.968+0000] {logging_mixin.py:151} INFO - page 511 succesfully scraped
[2023-08-29T03:03:32.887+0000] {logging_mixin.py:151} INFO - page 512 succesfully scraped
[2023-08-29T03:03:33.484+0000] {logging_mixin.py:151} INFO - page 513 succesfully scraped
[2023-08-29T03:03:34.280+0000] {logging_mixin.py:151} INFO - page 514 succesfully scraped
[2023-08-29T03:03:35.115+0000] {logging_mixin.py:151} INFO - page 515 succesfully scraped
[2023-08-29T03:03:35.733+0000] {logging_mixin.py:151} INFO - page 516 succesfully scraped
[2023-08-29T03:03:36.319+0000] {logging_mixin.py:151} INFO - page 517 succesfully scraped
[2023-08-29T03:03:37.179+0000] {logging_mixin.py:151} INFO - page 518 succesfully scraped
[2023-08-29T03:03:38.015+0000] {logging_mixin.py:151} INFO - page 519 succesfully scraped
[2023-08-29T03:03:38.672+0000] {logging_mixin.py:151} INFO - page 520 succesfully scraped
[2023-08-29T03:03:39.816+0000] {logging_mixin.py:151} INFO - page 521 succesfully scraped
[2023-08-29T03:03:40.773+0000] {logging_mixin.py:151} INFO - page 522 succesfully scraped
[2023-08-29T03:03:41.603+0000] {logging_mixin.py:151} INFO - page 523 succesfully scraped
[2023-08-29T03:03:43.577+0000] {logging_mixin.py:151} INFO - page 524 succesfully scraped
[2023-08-29T03:03:44.220+0000] {logging_mixin.py:151} INFO - page 525 succesfully scraped
[2023-08-29T03:03:44.901+0000] {logging_mixin.py:151} INFO - page 526 succesfully scraped
[2023-08-29T03:03:45.702+0000] {logging_mixin.py:151} INFO - page 527 succesfully scraped
[2023-08-29T03:03:46.973+0000] {logging_mixin.py:151} INFO - page 528 succesfully scraped
[2023-08-29T03:03:47.577+0000] {logging_mixin.py:151} INFO - page 529 succesfully scraped
[2023-08-29T03:03:48.410+0000] {logging_mixin.py:151} INFO - page 530 succesfully scraped
[2023-08-29T03:03:49.154+0000] {logging_mixin.py:151} INFO - page 531 succesfully scraped
[2023-08-29T03:03:49.893+0000] {logging_mixin.py:151} INFO - page 532 succesfully scraped
[2023-08-29T03:03:50.564+0000] {logging_mixin.py:151} INFO - page 533 succesfully scraped
[2023-08-29T03:03:51.135+0000] {logging_mixin.py:151} INFO - page 534 succesfully scraped
[2023-08-29T03:03:52.183+0000] {logging_mixin.py:151} INFO - page 535 succesfully scraped
[2023-08-29T03:03:53.469+0000] {logging_mixin.py:151} INFO - page 536 succesfully scraped
[2023-08-29T03:03:54.755+0000] {logging_mixin.py:151} INFO - page 537 succesfully scraped
[2023-08-29T03:03:55.719+0000] {logging_mixin.py:151} INFO - page 538 succesfully scraped
[2023-08-29T03:03:56.598+0000] {logging_mixin.py:151} INFO - page 539 succesfully scraped
[2023-08-29T03:03:57.318+0000] {logging_mixin.py:151} INFO - page 540 succesfully scraped
[2023-08-29T03:03:58.257+0000] {logging_mixin.py:151} INFO - page 541 succesfully scraped
[2023-08-29T03:03:59.232+0000] {logging_mixin.py:151} INFO - page 542 succesfully scraped
[2023-08-29T03:04:00.131+0000] {logging_mixin.py:151} INFO - page 543 succesfully scraped
[2023-08-29T03:04:01.168+0000] {logging_mixin.py:151} INFO - page 544 succesfully scraped
[2023-08-29T03:04:02.603+0000] {logging_mixin.py:151} INFO - page 545 succesfully scraped
[2023-08-29T03:04:03.443+0000] {logging_mixin.py:151} INFO - page 546 succesfully scraped
[2023-08-29T03:04:04.480+0000] {logging_mixin.py:151} INFO - page 547 succesfully scraped
[2023-08-29T03:04:05.137+0000] {logging_mixin.py:151} INFO - page 548 succesfully scraped
[2023-08-29T03:04:05.916+0000] {logging_mixin.py:151} INFO - page 549 succesfully scraped
[2023-08-29T03:04:06.708+0000] {logging_mixin.py:151} INFO - page 550 succesfully scraped
[2023-08-29T03:04:07.760+0000] {logging_mixin.py:151} INFO - page 551 succesfully scraped
[2023-08-29T03:04:08.410+0000] {logging_mixin.py:151} INFO - page 552 succesfully scraped
[2023-08-29T03:04:09.386+0000] {logging_mixin.py:151} INFO - page 553 succesfully scraped
[2023-08-29T03:04:11.077+0000] {logging_mixin.py:151} INFO - page 554 succesfully scraped
[2023-08-29T03:04:11.776+0000] {logging_mixin.py:151} INFO - page 555 succesfully scraped
[2023-08-29T03:04:12.354+0000] {logging_mixin.py:151} INFO - page 556 succesfully scraped
[2023-08-29T03:04:12.953+0000] {logging_mixin.py:151} INFO - page 557 succesfully scraped
[2023-08-29T03:04:13.912+0000] {logging_mixin.py:151} INFO - page 558 succesfully scraped
[2023-08-29T03:04:14.508+0000] {logging_mixin.py:151} INFO - page 559 succesfully scraped
[2023-08-29T03:04:15.256+0000] {logging_mixin.py:151} INFO - page 560 succesfully scraped
[2023-08-29T03:04:16.267+0000] {logging_mixin.py:151} INFO - page 561 succesfully scraped
[2023-08-29T03:04:17.067+0000] {logging_mixin.py:151} INFO - page 562 succesfully scraped
[2023-08-29T03:04:17.875+0000] {logging_mixin.py:151} INFO - page 563 succesfully scraped
[2023-08-29T03:04:18.415+0000] {logging_mixin.py:151} INFO - page 564 succesfully scraped
[2023-08-29T03:04:19.264+0000] {logging_mixin.py:151} INFO - page 565 succesfully scraped
[2023-08-29T03:04:20.036+0000] {logging_mixin.py:151} INFO - page 566 succesfully scraped
[2023-08-29T03:04:20.622+0000] {logging_mixin.py:151} INFO - page 567 succesfully scraped
[2023-08-29T03:04:21.311+0000] {logging_mixin.py:151} INFO - page 568 succesfully scraped
[2023-08-29T03:04:22.141+0000] {logging_mixin.py:151} INFO - page 569 succesfully scraped
[2023-08-29T03:04:23.320+0000] {logging_mixin.py:151} INFO - page 570 succesfully scraped
[2023-08-29T03:04:23.949+0000] {logging_mixin.py:151} INFO - page 571 succesfully scraped
[2023-08-29T03:04:24.942+0000] {logging_mixin.py:151} INFO - page 572 succesfully scraped
[2023-08-29T03:04:25.697+0000] {logging_mixin.py:151} INFO - page 573 succesfully scraped
[2023-08-29T03:04:26.473+0000] {logging_mixin.py:151} INFO - page 574 succesfully scraped
[2023-08-29T03:04:27.626+0000] {logging_mixin.py:151} INFO - page 575 succesfully scraped
[2023-08-29T03:04:28.583+0000] {logging_mixin.py:151} INFO - page 576 succesfully scraped
[2023-08-29T03:04:29.225+0000] {logging_mixin.py:151} INFO - page 577 succesfully scraped
[2023-08-29T03:04:29.896+0000] {logging_mixin.py:151} INFO - page 578 succesfully scraped
[2023-08-29T03:04:30.519+0000] {logging_mixin.py:151} INFO - page 579 succesfully scraped
[2023-08-29T03:04:31.583+0000] {logging_mixin.py:151} INFO - page 580 succesfully scraped
[2023-08-29T03:04:32.139+0000] {logging_mixin.py:151} INFO - page 581 succesfully scraped
[2023-08-29T03:04:32.839+0000] {logging_mixin.py:151} INFO - page 582 succesfully scraped
[2023-08-29T03:04:33.652+0000] {logging_mixin.py:151} INFO - page 583 succesfully scraped
[2023-08-29T03:04:34.450+0000] {logging_mixin.py:151} INFO - page 584 succesfully scraped
[2023-08-29T03:04:35.389+0000] {logging_mixin.py:151} INFO - page 585 succesfully scraped
[2023-08-29T03:04:36.203+0000] {logging_mixin.py:151} INFO - page 586 succesfully scraped
[2023-08-29T03:04:37.261+0000] {logging_mixin.py:151} INFO - page 587 succesfully scraped
[2023-08-29T03:04:38.271+0000] {logging_mixin.py:151} INFO - page 588 succesfully scraped
[2023-08-29T03:04:39.081+0000] {logging_mixin.py:151} INFO - page 589 succesfully scraped
[2023-08-29T03:04:39.735+0000] {logging_mixin.py:151} INFO - page 590 succesfully scraped
[2023-08-29T03:04:40.571+0000] {logging_mixin.py:151} INFO - page 591 succesfully scraped
[2023-08-29T03:04:41.329+0000] {logging_mixin.py:151} INFO - page 592 succesfully scraped
[2023-08-29T03:04:42.003+0000] {logging_mixin.py:151} INFO - page 593 succesfully scraped
[2023-08-29T03:04:42.708+0000] {logging_mixin.py:151} INFO - page 594 succesfully scraped
[2023-08-29T03:04:43.321+0000] {logging_mixin.py:151} INFO - page 595 succesfully scraped
[2023-08-29T03:04:43.809+0000] {logging_mixin.py:151} INFO - page 596 succesfully scraped
[2023-08-29T03:04:44.453+0000] {logging_mixin.py:151} INFO - page 597 succesfully scraped
[2023-08-29T03:04:45.165+0000] {logging_mixin.py:151} INFO - page 598 succesfully scraped
[2023-08-29T03:04:46.120+0000] {logging_mixin.py:151} INFO - page 599 succesfully scraped
[2023-08-29T03:04:47.279+0000] {logging_mixin.py:151} INFO - page 600 succesfully scraped
[2023-08-29T03:04:47.904+0000] {logging_mixin.py:151} INFO - page 601 succesfully scraped
[2023-08-29T03:04:48.571+0000] {logging_mixin.py:151} INFO - page 602 succesfully scraped
[2023-08-29T03:04:49.229+0000] {logging_mixin.py:151} INFO - page 603 succesfully scraped
[2023-08-29T03:04:49.814+0000] {logging_mixin.py:151} INFO - page 604 succesfully scraped
[2023-08-29T03:04:50.565+0000] {logging_mixin.py:151} INFO - page 605 succesfully scraped
[2023-08-29T03:04:51.164+0000] {logging_mixin.py:151} INFO - page 606 succesfully scraped
[2023-08-29T03:04:51.950+0000] {logging_mixin.py:151} INFO - page 607 succesfully scraped
[2023-08-29T03:04:52.684+0000] {logging_mixin.py:151} INFO - page 608 succesfully scraped
[2023-08-29T03:04:53.687+0000] {logging_mixin.py:151} INFO - page 609 succesfully scraped
[2023-08-29T03:04:54.495+0000] {logging_mixin.py:151} INFO - page 610 succesfully scraped
[2023-08-29T03:04:55.720+0000] {logging_mixin.py:151} INFO - page 611 succesfully scraped
[2023-08-29T03:04:56.353+0000] {logging_mixin.py:151} INFO - page 612 succesfully scraped
[2023-08-29T03:04:57.577+0000] {logging_mixin.py:151} INFO - page 613 succesfully scraped
[2023-08-29T03:04:58.939+0000] {logging_mixin.py:151} INFO - page 614 succesfully scraped
[2023-08-29T03:04:59.927+0000] {logging_mixin.py:151} INFO - page 615 succesfully scraped
[2023-08-29T03:05:00.587+0000] {logging_mixin.py:151} INFO - page 616 succesfully scraped
[2023-08-29T03:05:01.527+0000] {logging_mixin.py:151} INFO - page 617 succesfully scraped
[2023-08-29T03:05:02.435+0000] {logging_mixin.py:151} INFO - page 618 succesfully scraped
[2023-08-29T03:05:03.253+0000] {logging_mixin.py:151} INFO - page 619 succesfully scraped
[2023-08-29T03:05:04.002+0000] {logging_mixin.py:151} INFO - page 620 succesfully scraped
[2023-08-29T03:05:04.702+0000] {logging_mixin.py:151} INFO - page 621 succesfully scraped
[2023-08-29T03:05:05.507+0000] {logging_mixin.py:151} INFO - page 622 succesfully scraped
[2023-08-29T03:05:06.340+0000] {logging_mixin.py:151} INFO - page 623 succesfully scraped
[2023-08-29T03:05:07.078+0000] {logging_mixin.py:151} INFO - page 624 succesfully scraped
[2023-08-29T03:05:07.758+0000] {logging_mixin.py:151} INFO - page 625 succesfully scraped
[2023-08-29T03:05:08.351+0000] {logging_mixin.py:151} INFO - page 626 succesfully scraped
[2023-08-29T03:05:09.174+0000] {logging_mixin.py:151} INFO - page 627 succesfully scraped
[2023-08-29T03:05:10.315+0000] {logging_mixin.py:151} INFO - page 628 succesfully scraped
[2023-08-29T03:05:11.180+0000] {logging_mixin.py:151} INFO - page 629 succesfully scraped
[2023-08-29T03:05:12.667+0000] {logging_mixin.py:151} INFO - page 630 succesfully scraped
[2023-08-29T03:05:13.596+0000] {logging_mixin.py:151} INFO - page 631 succesfully scraped
[2023-08-29T03:05:14.614+0000] {logging_mixin.py:151} INFO - page 632 succesfully scraped
[2023-08-29T03:05:15.575+0000] {logging_mixin.py:151} INFO - page 633 succesfully scraped
[2023-08-29T03:05:16.362+0000] {logging_mixin.py:151} INFO - page 634 succesfully scraped
[2023-08-29T03:05:17.147+0000] {logging_mixin.py:151} INFO - page 635 succesfully scraped
[2023-08-29T03:05:18.310+0000] {logging_mixin.py:151} INFO - page 636 succesfully scraped
[2023-08-29T03:05:18.805+0000] {logging_mixin.py:151} INFO - page 637 succesfully scraped
[2023-08-29T03:05:19.679+0000] {logging_mixin.py:151} INFO - page 638 succesfully scraped
[2023-08-29T03:05:21.148+0000] {logging_mixin.py:151} INFO - page 639 succesfully scraped
[2023-08-29T03:05:21.707+0000] {logging_mixin.py:151} INFO - page 640 succesfully scraped
[2023-08-29T03:05:22.708+0000] {logging_mixin.py:151} INFO - page 641 succesfully scraped
[2023-08-29T03:05:24.521+0000] {logging_mixin.py:151} INFO - page 642 succesfully scraped
[2023-08-29T03:05:25.221+0000] {logging_mixin.py:151} INFO - page 643 succesfully scraped
[2023-08-29T03:05:25.980+0000] {logging_mixin.py:151} INFO - page 644 succesfully scraped
[2023-08-29T03:05:26.850+0000] {logging_mixin.py:151} INFO - page 645 succesfully scraped
[2023-08-29T03:05:27.597+0000] {logging_mixin.py:151} INFO - page 646 succesfully scraped
[2023-08-29T03:05:28.334+0000] {logging_mixin.py:151} INFO - page 647 succesfully scraped
[2023-08-29T03:05:28.856+0000] {logging_mixin.py:151} INFO - page 648 succesfully scraped
[2023-08-29T03:05:29.569+0000] {logging_mixin.py:151} INFO - page 649 succesfully scraped
[2023-08-29T03:05:30.125+0000] {logging_mixin.py:151} INFO - page 650 succesfully scraped
[2023-08-29T03:05:30.672+0000] {logging_mixin.py:151} INFO - page 651 succesfully scraped
[2023-08-29T03:05:31.346+0000] {logging_mixin.py:151} INFO - page 652 succesfully scraped
[2023-08-29T03:05:32.528+0000] {logging_mixin.py:151} INFO - page 653 succesfully scraped
[2023-08-29T03:05:33.116+0000] {logging_mixin.py:151} INFO - page 654 succesfully scraped
[2023-08-29T03:05:33.827+0000] {logging_mixin.py:151} INFO - page 655 succesfully scraped
[2023-08-29T03:05:34.538+0000] {logging_mixin.py:151} INFO - page 656 succesfully scraped
[2023-08-29T03:05:35.277+0000] {logging_mixin.py:151} INFO - page 657 succesfully scraped
[2023-08-29T03:05:35.834+0000] {logging_mixin.py:151} INFO - page 658 succesfully scraped
[2023-08-29T03:05:37.274+0000] {logging_mixin.py:151} INFO - page 659 succesfully scraped
[2023-08-29T03:05:38.086+0000] {logging_mixin.py:151} INFO - page 660 succesfully scraped
[2023-08-29T03:05:38.701+0000] {logging_mixin.py:151} INFO - page 661 succesfully scraped
[2023-08-29T03:05:39.249+0000] {logging_mixin.py:151} INFO - page 662 succesfully scraped
[2023-08-29T03:05:40.576+0000] {logging_mixin.py:151} INFO - page 663 succesfully scraped
[2023-08-29T03:05:41.564+0000] {logging_mixin.py:151} INFO - page 664 succesfully scraped
[2023-08-29T03:05:42.369+0000] {logging_mixin.py:151} INFO - page 665 succesfully scraped
[2023-08-29T03:05:43.045+0000] {logging_mixin.py:151} INFO - page 666 succesfully scraped
[2023-08-29T03:05:43.643+0000] {logging_mixin.py:151} INFO - page 667 succesfully scraped
[2023-08-29T03:05:44.399+0000] {logging_mixin.py:151} INFO - page 668 succesfully scraped
[2023-08-29T03:05:45.370+0000] {logging_mixin.py:151} INFO - page 669 succesfully scraped
[2023-08-29T03:05:46.209+0000] {logging_mixin.py:151} INFO - page 670 succesfully scraped
[2023-08-29T03:05:47.167+0000] {logging_mixin.py:151} INFO - page 671 succesfully scraped
[2023-08-29T03:05:48.376+0000] {logging_mixin.py:151} INFO - page 672 succesfully scraped
[2023-08-29T03:05:48.953+0000] {logging_mixin.py:151} INFO - page 673 succesfully scraped
[2023-08-29T03:05:50.397+0000] {python.py:194} INFO - Done. Returned value was: 'NoneType' object has no attribute 'text'
[2023-08-29T03:05:50.405+0000] {xcom.py:661} ERROR - Object of type AttributeError is not JSON serializable. If you are using pickle instead of JSON for XCom, then you need to enable pickle support for XCom in your *** config or make sure to decorate your object with attr.
[2023-08-29T03:05:50.406+0000] {taskinstance.py:1943} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/json.py", line 91, in default
    return serialize(o)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/serialization/serde.py", line 178, in serialize
    raise TypeError(f"cannot serialize object of type {cls}")
TypeError: cannot serialize object of type <class 'AttributeError'>

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/session.py", line 74, in wrapper
    return func(*args, **kwargs)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/models/taskinstance.py", line 2485, in xcom_push
    XCom.set(
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/session.py", line 74, in wrapper
    return func(*args, **kwargs)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/models/xcom.py", line 244, in set
    value = cls.serialize_value(
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/models/xcom.py", line 659, in serialize_value
    return json.dumps(value, cls=XComEncoder).encode("UTF-8")
  File "/usr/local/lib/python3.8/json/__init__.py", line 234, in dumps
    return cls(
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/json.py", line 104, in encode
    return super().encode(o)
  File "/usr/local/lib/python3.8/json/encoder.py", line 199, in encode
    chunks = self.iterencode(o, _one_shot=True)
  File "/usr/local/lib/python3.8/json/encoder.py", line 257, in iterencode
    return _iterencode(o, 0)
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/utils/json.py", line 93, in default
    return super().default(o)
  File "/usr/local/lib/python3.8/json/encoder.py", line 179, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
TypeError: Object of type AttributeError is not JSON serializable
[2023-08-29T03:05:50.414+0000] {taskinstance.py:1400} INFO - Marking task as FAILED. dag_id=Autotrader_ETL_DAG, task_id=extract_listings, execution_date=20230829T024505, start_date=20230829T025626, end_date=20230829T030550
[2023-08-29T03:05:50.425+0000] {standard_task_runner.py:104} ERROR - Failed to execute job 28 for task extract_listings (Object of type AttributeError is not JSON serializable; 364)
[2023-08-29T03:05:50.452+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 1
[2023-08-29T03:05:50.471+0000] {taskinstance.py:2784} INFO - 0 downstream tasks scheduled from follow-on schedule check
